show_id,director_name
71672,Declan O'Brien
86331,Laurent Bouhnik
63197,Michael Goi
64690,Nicolas Winding Refn
74997,Tom Six
49730,Catherine Hardwicke
39513,Greg Mottola
51828,Lone Scherfig
71859,Lynne Ramsay
41513,Raja Gosnell
71676,Brian Taylor
71676,Mark Neveldine
70006,Michael Jai White
65754,David Fincher
46529,D.J. Caruso
79443,Troy Quane
58574,Guy Ritchie
37958,Tarsem Singh
17578,Steven Spielberg
44943,Jonathan Liebesman
59436,Woody Allen
75624,Masahiko Murata
41630,Ivan Reitman
50544,Will Gluck
55721,Paul Feig
45612,Duncan Jones
44912,Martin Campbell
86328,Damien Leone
59440,Gavin O'Connor
55846,Elliott Lester
50839,J.C. Chandor
114168,Guillermo Ríos
55301,Mike Mitchell
116322,Alberto Rodríguez
60307,David Bowers
81481,Hwang Dong-hyuk
37430,Marcus Nispel
23047,Dominic Sena
51540,Seth Gordon
37686,J.J. Abrams
68817,Craig Brewer
77887,Gary Rydstrom
49520,David Dobkin
227257,Victor Dal Chele
227257,Alfred Gimeno
74465,Cameron Crowe
50348,Brad Furman
120475,Yoshihiro Ueda
60935,Matthijs van Heijningen Jr.
23629,Zack Snyder
76025,Steve McQueen
49021,Gary McKendry
72213,Alex Kendrick
74308,Tony Kaye
74513,Stéphane Rybojad
58233,Oliver Parker
56288,Robert Rodriguez
38322,John Whitesell
49849,Jon Favreau
38050,George Nolfi
71670,Scott Spiegel
60308,Bennett Miller
65759,George Miller
80184,Andrés Baiz
73454,Jon Hewitt
58428,Ti West
57212,Steven Spielberg
39538,Steven Soderbergh
91417,Tom Owens
189349,Hayato Date
52449,Jake Kasdan
50321,Simon Wells
71325,Alexandra-Therese Keining
48340,Alister Grierson
38543,Jonathan English
71689,Robert Hughes
71689,Dan Povenmire
80662,Sion Sono
49517,Tomas Alfredson
59860,Thomas Bezucha
44826,Martin Scorsese
45772,Kelly Asbury
72571,Henry Joost
72571,Ariel Schulman
38317,Frank Coraci
71469,Chris Gorak
57089,Mike Disa
86130,Bradley Raymond
52451,Paul W. S. Anderson
10316,George Clooney
71880,Dennis Dugan
50698,Stuart Ortiz
50698,Colin Minihan
57718,Simon J. Smith
58224,Mark Waters
59108,Brett Ratner
58151,Craig Gillespie
40805,Michel Gondry
59861,Tom Hanks
100898,Bavo Defurne
64586,Julia Leigh
48138,Jaume Collet-Serra
62838,Garry Marshall
101173,Ralph Fiennes
79379,Steve Hickner
84427,Bertrand Bonello
48171,Mikael Håfström
48988,Bobby Farrelly
48988,Peter Farrelly
79707,Makoto Shinkai
57737,William Lau
57737,Terry Klassen
49022,Luke Greenfield
59965,John Singleton
47327,Patrick Lussier
51162,Don Hall
51162,Stephen J. Anderson
72972,Spike Brandt
72972,Tony Cervone
50359,Tim Hill
414419,Quentin Tarantino
45610,Marc Forster
76115,Laurence Connor
76115,Nick Morris
82424,Angus MacLane
65055,David R. Ellis
79218,Karen Disher
67913,John Michael McDonagh
76758,Zhang Yimou
74018,Damon Santostefano
77617,Yasuichiro Yamamoto
77617,Kobun Shizuno
38684,Cary Joji Fukunaga
503210,Laurent Bouzereau
50671,Antti J. Jokinen
77459,Bibo Bergeron
55465,Todd Strauss-Schulson
70435,Steven Soderbergh
83389,Goro Miyazaki
51052,Sarah Smith
70584,Víctor García
79082,Hiroyuki Satou
62215,Lars von Trier
49494,Kevin Macdonald
62206,Ruben Fleischer
63492,Mark Mylod
54445,Benny Boom
38356,Michael Bay
85621,Jiří Vejdělek
70578,Joel Schumacher
55292,Benny Chan Muk-Sing
230652,James Ward Byrkit
51481,Melanie Mayron
88557,Kunihiko Yuyama
54540,Alex Zamm
8967,Terrence Malick
115223,Kunihiko Yuyama
50456,Joe Wright
64685,Stephen Daldry
69668,Jim Sheridan
79113,Michael Damian
61202,Zoya Akhtar
50837,Sean Durkin
38117,Daniel Barnz
65650,Lance Daly
65057,Alexander Payne
57331,Jérôme Salle
137227,Yukiyo Teramoto
45156,Nicole Kassell
40807,Jonathan Levine
68341,Sion Sono
76535,Leythum
77949,Nick Murphy
69735,Lauren Montgomery
69735,Sam Liu
64720,Jeff Nichols
80518,Kazuya Murata
81390,Julian Gilbey
57431,David Gordon Green
58235,Marcus Baldini
64328,James Bobin
65291,Jay Oliva
65291,Lauren Montgomery
65291,Christopher Berkeley
74998,Roger Donaldson
75948,Tony Ching Siu-Tung
120811,Naoko Yamada
65218,Patricia Riggen
64639,Rod Lurie
48572,Kevin Smith
9364,Andrea Arnold
203101,Tetsuro Araki
59678,Joe Cornish
58767,Claudio Fäh
23514,Bruce Robinson
137145,Levan Bakhia
137145,Beqa Jguburia
62564,Jannicke Systad Jacobsen
56906,Brett Simmons
80410,Uwe Boll
51209,Jonathan Hensleigh
84111,Giddens Ko
51859,Satoshi Nishimura
88096,Kevin Deters
88096,Stevie Wermers-Skelton
43959,Sean McNamara
77495,Jaume Balagueró
39253,Levan Gabriadze
54897,David Evans
48231,David Cronenberg
59722,Travis Fort
59722,Trey Stokes
74135,Shinsuke Sato
65599,Lucky McKee
60405,Michael Lembeck
55787,Francis Lawrence
71677,Ernie Barbarash
70057,Peter Ho-Sun Chan
75735,Nick Lyon
67900,Ethan Spaulding
74523,Alex Ranarivelo
81440,Arlene Sanford
49950,Christian E. Christiansen
60243,Asghar Farhadi
71254,Jonah Loop
70338,Savage Steve Holland
71688,Phyllida Lloyd
74725,Ben Wheatley
85545,Małgorzata Szumowska
136735,Carlos Moreno
79516,Youichi Mouri
74643,Michel Hazanavicius
173083,Kôsuke Hishinuma
73936,Carl Tibbetts
86000,Song Il-gon
55420,Mike Cahill
145316,Rob Gibbs
105789,Casper Andreas
62630,Lee Tamahori
38319,David Gordon Green
81250,Jeffrey Hornaday
50725,Michael Dowse
67911,Tom Brady
77499,Mark Baldo
76122,Leythum
50357,Gonzalo López-Gallego
89708,Ron Fricke
59117,Santiago Segura
75198,Eric Lavaine
94047,Kang Je-kyu
57157,Jason Reitman
70575,Joel Soisson
59118,Eric Valette
81003,Tony Leondis
74536,Dito Montiel
74879,Nuri Bilge Ceylan
45658,Dan Rush
57120,Kelly Reichardt
62837,Charles Martin Smith
89623,Oh Sung-yoon
79464,Imtiaz Ali
58232,Phil Traill
49012,Jason Winer
65229,Céline Sciamma
79553,Jang Hoon
78363,Éva Ionesco
63493,Matthew Chapman
121442,Nick Copus
65851,Jeff Tremaine
65034,Curtis Hanson
84226,Douglas Aarniokoski
85431,Sam Jaeger
52067,Miguel Arteta
61891,Roland Emmerich
66129,Olivier Baroux
55347,Mike Mills
78192,Andrew Eastel
73262,Tim Fehlbaum
77635,Gerardo Naranjo
58219,Giovanni Veronesi
70577,Julien Magnat
164052,Ari Aster
73499,Michael Brandt
50217,Angel Gracia
85949,Paul Ziller
58231,Phil Dornfeld
70954,Daniel Nettheim
81684,Johannes Weiland
81684,Uwe Heidschötter
72113,Roman Polanski
41517,Anubhav Sinha
57119,Salim Akil
81401,Béla Tarr
115969,Kōzō Morishita
79120,Andrew Haigh
66125,Kriv Stenders
63207,Juan Carlos Fresnadillo
60420,Drake Doremus
73358,David Hare
60895,Jeff Bleckner
40161,Sheree Folkson
89008,Julian Farino
53487,Paolo Sorrentino
77561,Kike Maíllo
41109,Farhan Akhtar
70670,Morten Tyldum
56415,Olivier Marchal
88794,Clint Eastwood
92499,Hwang In-ho
75622,Oren Moverman
78206,Marjane Satrapi
78206,Vincent Paronnaud
72478,Jan Komasa
50780,Jodie Foster
79433,Philip Einstein Lipski
79433,Kresten Vestbjerg Andersen
79433,Thorbjørn Christoffersen
77117,Kang Hyung-chul
73937,David Frankel
82530,Gary Trousdale
44564,Ron Howard
78182,Andrey Zvyagintsev
105485,Sheldon Wilson
76349,Zhang Li
76349,Jackie Chan
79108,Ken Scott
82743,Alex Chandon
79224,Kim Han-min
77878,Luc Besson
69778,Peter Huyck
69778,Alex Gregory
72174,Jason Bourque
81393,James Hayman
80591,Madonna
54518,Jon M. Chu
60011,Steven Silver
59968,Jesse Peretz
73873,Rodrigo García
70586,Mike Gunther
63710,Bille Woodruff
58443,Mike Elliott
75900,Simon Curtis
60089,Damon Santostefano
62046,Rob Minkoff
402200,Kenji Ono
402200,Chris Graham
78480,Philippe Falardeau
38753,Mitch Glazer
85735,Frédéric Beigbeder
80767,David Gelb
51999,David Mackenzie
79040,Reinout Oerlemans
64678,Gavin Wiesen
56418,Radu Mihăileanu
75623,Joe Nimziki
73108,Gil Junger
73588,Matthew Parkhill
60309,Robert Redford
71157,Maïwenn
81870,Tsui Hark
67884,Sebastián Borensztein
60803,Sean McNamara
50601,Renny Harlin
70587,Robert Vince
51497,Justin Lin
72477,Ami Canaan Mann
51261,Jeff Kanew
55215,Mike Disa
98631,Sion Sono
58626,William Kaufman
59115,John Pogue
51017,Tyler Perry
50479,Stuart Gillard
62580,Daniel Auteuil
56590,Sam Liu
68818,Mateo Gil
70008,Adamo P. Cultraro
60422,Sam Levinson
66164,Sean Hogan
66164,Simon Rumley
66164,Andrew Parkinson
313230,Wei Te-sheng
84228,P.J. Pettiette
78570,Alberto Mar
70196,Matthew Hope
155217,Ryo Nishimura
58882,Wayne Wang
244478,Shinsuke Sato
55725,Tom McCarthy
94363,Derick Martini
62977,Alan Mak Siu-Fai
62977,Felix Chong Man-Keung
75233,Joachim Trier
54597,Jason Hewitt
93013,Jun Shishido
59883,Ryan Little
63749,Griff Furst
84520,Adam Rehmeier
66923,Nick Moore
63448,Siva
60964,Shoji Kawamori
60964,Masashi Abe
60964,Takao Abo
60964,Takahiro Harada
60964,Tomohiro Hirata
60964,Kazuya Miura
60964,Yasutake Okawara
60964,Kazuo Sakai
60964,Yukio Takahashi
60964,Hiroshi Tamada
74726,Alejandro Brugués
58105,Robert Dornhelm
69798,Ben Palmer
59296,Dermot Mulroney
73963,Fred Andrews
86555,Sarah Polley
70009,Rich Cowan
75736,Aaron Harvey
83896,Mark Atkins
82529,David Wnendt
70590,Rohit Shetty
54271,Tony Krantz
56780,Paul Johansson
98344,Wei Te-sheng
471925,Felipe M. Guerra
60062,John Schultz
58448,Anne Wheeler
82327,Mia Hansen-Løve
46221,Carlo Ledesma
74510,Leslie Small
74510,Tim Story
63297,Cole S. McKay
105885,J.C. Calciano
56171,Mary Lambert
79374,Ahn Sang-hoon
75821,Kim Ji-hoon
58043,Cédric Klapisch
49010,Jason Eisener
61537,Jeffrey Donovan
44754,Kenneth Lonergan
53136,Wolfgang Groos
70386,Paul Campion
71700,Carl Bessai
56831,Tommy Lee Jones
51994,Terence Davies
289097,Stephen Kay
76696,Gustavo Taretto
122372,Mauro Borrelli
57586,Keith Scholey
57586,Alastair Fothergill
70868,Douglas McGrath
56401,Jim Kohlberg
62441,James Strong
61348,Darnell Martin
72432,Adam Kassen
72432,Mark Kassen
94354,Q. Allan Brocka
106417,Tōya Satō
75802,Tanya Wexler
80530,Paul A. Kaufman
95853,SABU
67308,Christopher Sun
73362,Kurt Mattila
72066,Lee Kyu-man
57118,Michael Pavone
131739,Izuru Narushima
73624,Cláudio Torres
27646,Adam Gierasch
57243,Philippe Le Guay
163754,Soichi Masui
101325,Lawrence Roeck
79395,Carlo Vanzina
78381,Francis Ford Coppola
75931,Byun Seung-wook
92398,Anthony DiBlasi
73500,Rob Hedden
71285,Matt Codd
81332,John Stimpson
49020,Richard Ayoade
86593,Dexter Fletcher
66945,James Hacking
61667,Nanni Moretti
74777,Mike Flanagan
43935,Kevin Munroe
120457,Matteo Rovere
73818,Aaron Woodley
79990,Rohit Dhawan
60170,Geoffrey Sax
95170,Tetsuya Yanagisawa
95170,Hisashi Saito
77462,Rémi Bezançon
59197,Mark Atkins
61134,Antonio Recio Beladiez
212258,Koichi Sakamoto
79382,Hirokazu Kore-eda
81704,Sabine Bernardi
57276,Wim Wenders
60950,Steven C. Miller
79931,Paul Dugdale
91549,Mary Harron
81232,Jonathan Newman
73582,Siddique
63513,Laurieann Gibson
67748,Justin Kurzel
86759,Victor Salva
53596,Icíar Bollaín
80440,Philippe Garrel
91690,Robert Guédiguian
59726,David Keating
74842,Hirotsugu Kawasaki
67675,Kevin Tancharoen
98568,Jack Heller
55723,Robert Hall
59570,Massimiliano Bruno
98545,Bruce Beresford
212262,Koichi Sakamoto
82756,Paul Ziller
72391,Michael Damian
58444,Fausto Brizzi
54075,Marcus Graves
79089,Laurent Bernier
85495,Angelina Nikonova
72912,John Bonito
84355,Lynn Shelton
79771,Adam Green
79771,Joe Lynch
79771,Adam Rifkin
79771,Tim Sullivan
79771,Bear McCreary
85546,Cédric Kahn
73686,Agnieszka Holland
731103,Ross Peacock
731103,April Choi
85836,Takashi Miike
79777,Angelina Jolie
50765,Ernie Barbarash
77812,Rupert Bryan
74639,Felix Chong Man-Keung
74639,Alan Mak Siu-Fai
76420,Lauren Montgomery
51588,Joe Nussbaum
75595,Elgin James
56272,Sebastian Gutierrez
77221,Jean-Jacques Annaud
79842,Aun Hoe Goh
75301,Constance Marks
51248,Darren Lynn Bousman
55720,Chris Weitz
76994,Ezio Greggio
72842,Niall MacCormick
92182,Laura Lau
92182,Chris Kentis
296273,Lindsay Crystal
53174,Til Schweiger
83705,Jaime Osorio Márquez
83975,Tony Mitchell
85056,Neri Parenti
78080,John Putch
57585,Prachya Pinkaew
70588,David Robert Mitchell
87368,Delphine Coulin
87368,Muriel Coulin
98162,Jean-François Laguionie
46541,Giorgio Serafini
76013,Enrique Urbizu
74945,Christophe Barratier
77560,Aleksandr Sokurov
56913,Damian Lee
64288,Lee Fulkerson
96944,Amit Gupta
70703,William Shatner
97795,Carles Torrens
80109,Christian Ditter
82123,Josée Dayan
84449,Colin Theys
79723,Steffen Haars
79723,Flip van der Kuil
59238,Dick Lowry
81857,Yorgos Lanthimos
73532,Aki Kaurismäki
95448,Pierre Schoeller
63849,Yasemin Samdereli
85444,Ignacio Ferreras
45054,Roland Joffé
132064,Taylor Sheridan
53010,Nicolas Cuche
72744,Cameron Crowe
83900,Alexandre Bustillo
83900,Julien Maury
77844,Stephan Brenninkmeijer
393463,Paul Verhoeven
55680,Stephen Kay
81534,Srđan Dragojević
57353,John Stockwell
86812,Zal Batmanglij
118248,Robert Porter
74505,Eduardo Sánchez
97659,Bruce Morris
54557,Stephen Herek
179930,Umanosuke Iida
47760,Gus Van Sant
79070,Frédéric Jardin
58492,Morgan Spurlock
73562,Valérie Donzelli
62522,Russ Parr
91550,Geoffrey Fletcher
75229,Pål Sletaune
78604,Markus Schleinzer
252674,Clay Glen
73530,Susumu Kudo
72660,Daniel Ribeiro
63578,Michael Winterbottom
51993,Azazel Jacobs
53101,Steven Kostanski
55861,Alex Orwell
65945,Michael Nankin
73943,Randall Cole
79000,Michel Ocelot
70692,Gary Harvey
62934,Adam Yauch
60302,K. Asher Levin
80544,Craig Clyde
77461,Nadine Labaki
87019,Jeffrey Elmont
200297,Vijayendra Prasad
78854,Francesco Bruni
90147,Johnnie To
84170,Guy Davidi
84170,Emad Burnat
76543,Paddy Considine
76815,Jose Montesinos
85033,Jean-Marc Vallée
80468,Jack Perez
207475,Israel Luna
83880,Fred Olen Ray
70821,Charles Binamé
38540,Adrian Vitoria
68878,Michael G. Bartlett
68878,Kevin Gates
104711,Hermine Huntgeburth
85435,Stephan Elliott
54093,Nick Hamm
77677,Campion Murphy
66120,Dominik Moll
81033,Craig Pryce
74944,Yann Samuell
79699,Mike Sears
74626,Kjell Sundvall
82501,Paweł Pawlikowski
58522,Giacomo Ciarrapico
58522,Mattia Torre
58522,Luca Vendruscolo
77094,Songyos Sugmakanan
78478,Christian Clavier
82520,Liza Johnson
82099,Jim Fall
91070,Kat Coiro
73290,Andy Fetscher
85349,Noboru Iguchi
79582,Lewis Schoenbrun
91759,Herman Yau
203912,Danny Boyle
203912,Tim Van Someren
84155,Takashi Otsuka
105945,Sam Fischer
64835,Alice Rohrwacher
145312,Jason Priestley
79643,Salvatore Ficarra
79643,Valentino Picone
134683,Alan Bryon
79745,Benito Zambrano
77175,Cho Beom-gu
74860,Kim Gok
74860,Kim Sun
63831,Luc Dardenne
63831,Jean-Pierre Dardenne
54320,William Eubank
79628,Richard De Aragues
91979,Ellen Perry
179923,Umanosuke Iida
179923,Hiroshi Haraguchi
76101,Lawrence Silverstein
68637,Philippe de Chauveron
76451,Geoffrey Enthoven
92424,Emmanuel Mouret
69792,Paul Murphy
87558,Pierre Rambaldi
90122,Michael Knowles
81179,Sheldon Wilson
63310,Michaël R. Roskam
59437,Shawn Ku
296192,Joel Gallen
80105,Carlos Therón
83188,Jim Wynorski
54293,Peter Joseph
73872,Emanuele Crialese
57812,Jason Connery
57829,Lech Majewski
61488,James Moll
87332,Park Hun-soo
59065,Ken Loach
103597,Mathieu Demy
63964,A. L. Vijay
66118,Lionel Steketee
66118,Thomas Ngijol
66118,Fabrice Eboué
81167,Robert B. Weide
56339,Giulio Manfredonia
73933,Jesse Thomas Cook
75064,Raghava Lawrence
75720,Martha Holmes
75720,Michael Gunton
81273,Milan Luthria
77573,Petr Nikolaev
67109,Abhinay Deo
73563,Peter Skillman Odiorne
51995,George Ratliff
74539,Sheldon Wilson
196242,Robert Delamere
196242,Josie Rourke
92493,Nathan Morlando
69225,Frédéric Schoendoerffer
56965,Jerry Daigle
68280,Jérôme Le Maire
75074,Don Handfield
80015,Pascal Serieis
80015,Frédéric Berthe
77458,Sylvain Estibal
76609,Mathieu Kassovitz
91052,Frédéric Louf
103195,Martin Witz
86971,Todor Chapkanov
85525,Hong Sang-soo
79221,Mitja Okorn
1293794,Jack De La Mare
65058,Rodman Flender
649788,Bruno Riou-Maillard
649788,Jean-Christophe Averty
79172,Mathieu Roy
79172,Harold Crooks
85032,Shinya Tsukamoto
76340,Gordon Yang
73846,Vivi Friedman
85743,Ruben Östlund
78294,Chris Crow
77879,Michael Pavone
179934,Umanosuke Iida
83721,Derek Yee Tung-Sing
87380,Marco Berger
93188,Christophe Honoré
58858,Dominique Farrugia
96438,Walter Doehner
74458,Ali Abbas Zafar
77365,Werner Herzog
67793,Johnnie To
84564,John Fortenberry
85439,Andrés G. Schaer
76346,Stevie Wermers-Skelton
76346,Kevin Deters
75345,Mark Pellington
192690,J.P. Riley
73738,Montxo Armendáriz
69270,Eric Valette
82914,Mark Neale
61901,Antoine Charreyron
76360,Arthur Bradford
59145,Julien Leclercq
58446,Michael Goldbach
98932,Fred Schepisi
76333,Nacho Vigalondo
87178,Sean Branney
64687,Paul Ziller
78486,Hideyuki Hirayama
315623,Farren Blackburn
64320,Jacob Tierney
58699,Evan Glodell
60421,Maryam Keshavarz
58166,Sebastian Grobler
77941,Enrico Lando
76788,Venkat Prabhu
76808,Maarten Treurniet
53776,Gérald Hustache-Mathieu
83053,Jonathan Haswell
71744,Q. Allan Brocka
140846,Lonny Price
81185,Geoff Meed
80034,David Hogan
63579,James Marsh
80279,Antonio Trashorras
81342,David Foenkinos
81342,Stéphane Foenkinos
64215,Sophon Sakdaphisit
63339,James Hawes
102969,Jalil Lespert
110677,Jim Wynorski
106631,Gunnar Karlsson
106631,Óskar Jónasson
106631,Toby Genkel
56591,Alex Stapleton
100416,J.B. Rogers
87061,Serge Bromberg
87061,Eric Lange
73770,Matthias Schweighöfer
73770,Torsten Künstler
85542,Michael Winterbottom
81242,Sohn Young-sung
65233,Xavier Durringer
307130,Julia Ducournau
79836,Massimo Venier
78093,Jay Lee
85449,Julie Delpy
61672,Zep
64004,Chayanop Bunprakob
52306,Leah Sturgis
83583,Bob Fugger
74119,Jennifer Devoldère
59415,Neri Parenti
116248,Shunji Iwai
70845,Liz Garbus
47218,Josh Radnor
64854,Antonio Negret
74328,Terry Ingram
65892,Michael Lange
80125,Detlev Buck
66150,Kevin Macdonald
66150,Zillah Bowes
46256,Deryck Broom
46256,Roger Hawkins
74092,Yoon Sung-hyun
160939,Noboru Takemoto
69938,José Alvarenga Jr.
56647,Daniel Sánchez Arévalo
65521,Luv Ranjan
53569,Raj Kumar Gupta
94478,David Mackenzie
72246,Ramiro Meneses
66607,Beto Gómez
60228,Tolga Örnek
124887,Jason Paul Collum
165477,Terry George
80379,Louis C.K.
104109,Brian Brough
82269,Frederick Wiseman
67885,Liz Garbus
77067,Drew T. Pierce
77067,Brett Pierce
77460,Djamel Bensalah
77944,Alessandro Genovesi
86983,Simon Kaijser
57382,Rachid Dhibou
103516,Alan Brown
116369,Marcell Jankovics
65647,Kad Merad
56919,Ömer Faruk Sorak
78172,Wilson Chin Kwok-Wai
58679,Wuershan
83727,Buddy Giovinazzo
83727,Tom Savini
83727,Richard Stanley
83727,Douglas Buck
83727,Karim Hussain
83727,David Gregory
83727,Jeremy Kasten
85993,Paolo Costella
82469,Prachya Pinkaew
79934,Selton Mello
180272,Takashi Yamazaki
180272,Ryuichi Yagi
76999,Claudio Risi
59424,Maria Peters
77068,Marko Mäkilaakso
85315,Denis Chernov
83930,Anne K. Black
64931,Kim Sok-yun
83860,Jon Erwin
83860,Andrew Erwin
166902,Lulu Jarmen
68450,Curt Morgan
75491,Joann Sfar
75491,Antoine Delesvaux
91088,Yeon Sang-ho
63736,Christopher Ray
91073,Kim Tae-yong
104226,Fred Olen Ray
95675,D.R. Hood
64566,Robert Pulcini
64566,Shari Springer Berman
78476,Anne Fontaine
115432,Santosh Sivan
66128,Denis Thybaud
99494,Agnès Merlet
156019,Ryan Turek
65060,Nikita Mikhalkov
85438,Sergi Vizcaino
452830,Doug Aitken
121818,Park Cheol-su
121818,Kim Tai-sik
81531,Kazuya Nomura
84797,Álex de la Iglesia
74406,Matt O'Casey
65345,David Lewis
87587,J.C. Khoury
58625,Chris Fisher
74549,Michael Landon Jr.
62236,Dario Baldi
79824,Teng Huatao
77801,Jennifer Siebel Newsom
329243,Joel Gallen
72551,Joseph Cedar
55248,W.D. Hogan
61940,Giambattista Avellino
65946,Anees Bazmee
80276,Sreenu Vaitla
59006,Sebastian Gutierrez
71326,Carl Lindbergh
85533,Michael Glawogger
75969,Simon Verhoeven
78403,Jared Cohn
47747,Hikaru Kondo
83801,Vincent Garenq
82941,Karl Markovics
72560,Marcos Paulo
66942,Leon Ford
82620,Daniel Lindsay
82620,T.J. Martin
92395,Howie Askins
58651,Archie Lopez
128185,Jean-Marc Minéo
67328,Dustin Rikert
70214,Richard Laxton
80169,Steve Gagne
52688,Robert Harmon
86305,John Geddes
59441,Brian Crano
73939,Dee Rees
79544,Robin Hardy
68178,Roschdy Zem
68472,Brian A. Miller
1087605,Sarah Small
54517,Roland Suso Richter
134147,Michael M. Scott
70808,Sebastian Dehnhardt
70666,Toniko Melo
71626,Kelly Smith
48620,Tim Chambers
82190,Frankie Chan Fan-Kei
86517,Don Hertzfeldt
663414,Darryl Shaw
79078,Keith Allan
372197,Michael Felsher
81010,Doug Lodato
108251,Stephen Gyllenhaal
44008,Michael Biehn
53319,Gennaro Nunziante
42916,Steven Maguire
54662,Miranda July
137217,Jim Cliffe
366638,James Lee
73869,Gian Alfonso Pacinotti
91551,Ian Fitzgibbon
62149,Yusry Abdul Halim
79754,Eduardo Chapero-Jackson
64325,Patrick Durham
71359,Laurent Courtiaud
71359,Julien Carbon
118354,Nicolas Benamou
79371,Leonardo Pieraccioni
114286,Henning Carlsen
63350,Steven Kostanski
63350,Jeremy Gillespie
63350,Matthew Kennedy
63350,Conor Sweeney
63350,Adam Brooks
106231,Giambattista Avellino
60740,Abhinay Deo
56909,Paolo Genovese
58518,Lucio Pellegrini
70530,Wilson Yip
80709,Tom Harper
81460,Lee Hyun-seung
84479,Nicolas Provost
117098,Thom Fitzgerald
90283,Han Jie
66122,Maurice Barthélemy
77716,Simon Wincer
154082,Joe Swanberg
89326,Aimee Lagos
256395,Akihiro Hino
256395,Yoshikazu Miyao
62219,Alexandr Yakimchuk
62219,Elena Kovaleva
97481,Brad Mirman
83456,Dmitriy Dyachenko
200569,Noboru Takemoto
99117,Emanuele De Santi
99117,Giulio De Santi
67762,Esben Toft Jacobsen
79392,Park Chan-wook
79392,Park Chan-kyong
81779,Vicente Villanueva
90756,François Dompierre
85878,Tom Lin
68174,Katherine Brooks
98857,Steve Martino
98857,Mike Thurmeier
58333,Aanand L. Rai
60592,Lena Koppel
77269,Gary Hustwit
83938,Daniel Farrands
62613,Michael Polish
66470,James MacPherson
61346,Curt A. Sindelar
91926,Paul China
79123,Predrag Antonijević
66896,Gernot Roll
63139,Mario Van Peebles
100272,Keith Wright
50081,David Lickley
65696,Piotr Wereśniak
81434,David Lee Miller
107227,Gilbert Chan
